L1	L2	L3	ID	Function	EC	Gene	Count
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03667	ATP-dependent HslUV protease ATP-binding subunit HslU		hslU	10
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K03669	Membrane glycosyltransferase	2.4.1.-	mdoH	1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03686	Molecular chaperone DnaJ		dnaJ	1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K03686	Molecular chaperone DnaJ		dnaJ	1
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K03693	Penicillin-binding protein 1B		pbp1b	7
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K03693	Penicillin-binding protein 1B		pbp1b	7
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K03693	Penicillin-binding protein 1B		pbp1b	7
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K03693	Penicillin-binding protein 1B		pbp1b	7
Organismal Systems	Aging	Longevity regulating pathway - multiple species [PATH:ko04213]	K03695	ATP-dependent Clp protease ATP-binding subunit ClpB		clpB	45
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03695	ATP-dependent Clp protease ATP-binding subunit ClpB		clpB	45
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03696	ATP-dependent Clp protease ATP-binding subunit ClpC		clpC	16
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03697	ATP-dependent Clp protease ATP-binding subunit ClpE		clpE	10
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K03698	3'-5' exoribonuclease	3.1.-.-	cbf, cbf1	1
Brite Hierarchies	Protein families: signaling and cellular processes	Bacterial toxins [BR:ko02042]	K03699	Putative hemolysin		tlyC	3
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03700	Recombination protein U		recU	5
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03701	Excinuclease ABC subunit A		uvrA	17
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03701	Excinuclease ABC subunit A		uvrA	17
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03702	Excinuclease ABC subunit B		uvrB	22
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03702	Excinuclease ABC subunit B		uvrB	22
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03703	Excinuclease ABC subunit C		uvrC	4
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03703	Excinuclease ABC subunit C		uvrC	4
Not Included in Pathway or Brite	Unclassified: genetic information processing	Transcription	K03704	Cold shock protein		cspA	6
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03706	Transcriptional pleiotropic repressor		codY	6
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03708	Transcriptional regulator of stress and heat shock response		ctsR	1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03709	DtxR family transcriptional regulator, Mn-dependent transcriptional regulator		troR	2
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03711	Fur family transcriptional regulator, ferric uptake regulator		fur, zur, furB	1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03713	MerR family transcriptional regulator, glutamine synthetase repressor		glnR	3
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03722	ATP-dependent DNA helicase DinG	3.6.4.12	dinG	1
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03723	Transcription-repair coupling factor (superfamily II helicase)	3.6.4.-	mfd	18
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03723	Transcription-repair coupling factor (superfamily II helicase)	3.6.4.-	mfd	18
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03733	Integrase/recombinase XerC		xerC	3
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	17
Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	17
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	17
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	17
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	17
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K03739	Membrane protein involved in D-alanine export		dltB	7
Human Diseases	Infectious disease: bacterial	Staphylococcus aureus infection [PATH:ko05150]	K03739	Membrane protein involved in D-alanine export		dltB	7
Human Diseases	Drug resistance: antimicrobial	Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	K03739	Membrane protein involved in D-alanine export		dltB	7
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K03739	Membrane protein involved in D-alanine export		dltB	7
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K03740	D-alanine transfer protein		dltD	2
Human Diseases	Infectious disease: bacterial	Staphylococcus aureus infection [PATH:ko05150]	K03740	D-alanine transfer protein		dltD	2
Human Diseases	Drug resistance: antimicrobial	Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	K03740	D-alanine transfer protein		dltD	2
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K03740	D-alanine transfer protein		dltD	2
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K03742	Nicotinamide-nucleotide amidase	3.5.1.42	pncC	2
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K03743	Nicotinamide-nucleotide amidase	3.5.1.42	pncC	1
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K03744	LemA protein		lemA	3
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	27
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	27
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	27
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	27
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	27
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K03776	Aerotaxis receptor		aer	1
Cellular Processes	Cell motility	Bacterial chemotaxis [PATH:ko02030]	K03776	Aerotaxis receptor		aer	1
Brite Hierarchies	Protein families: signaling and cellular processes	Bacterial motility proteins [BR:ko02035]	K03776	Aerotaxis receptor		aer	1
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:ko00360]	K03782	Catalase-peroxidase	1.11.1.21	katG	1
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:ko00380]	K03782	Catalase-peroxidase	1.11.1.21	katG	1
Metabolism	Biosynthesis of other secondary metabolites	Phenylpropanoid biosynthesis [PATH:ko00940]	K03782	Catalase-peroxidase	1.11.1.21	katG	1
Metabolism	Xenobiotics biodegradation and metabolism	Drug metabolism - other enzymes [PATH:ko00983]	K03782	Catalase-peroxidase	1.11.1.21	katG	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K03783	Purine-nucleoside phosphorylase	2.4.2.1	punA, PNP	16
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K03783	Purine-nucleoside phosphorylase	2.4.2.1	punA, PNP	16
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K03783	Purine-nucleoside phosphorylase	2.4.2.1	punA, PNP	16
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K03784	Purine-nucleoside phosphorylase	2.4.2.1	deoD	1
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K03784	Purine-nucleoside phosphorylase	2.4.2.1	deoD	1
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K03784	Purine-nucleoside phosphorylase	2.4.2.1	deoD	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K03797	Carboxyl-terminal processing protease	3.4.21.102	E3.4.21.102, prc, ctpA	2
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K03798	Cell division protease FtsH	3.4.24.-	ftsH, hflB	16
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03798	Cell division protease FtsH	3.4.24.-	ftsH, hflB	16
Metabolism	Metabolism of cofactors and vitamins	Lipoic acid metabolism [PATH:ko00785]	K03800	Lipoate---protein ligase	6.3.1.20	lplA, lplJ, lipL1	5
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K03816	Xanthine phosphoribosyltransferase	2.4.2.22	xpt	4
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K03856	3-deoxy-7-phosphoheptulonate synthase	2.5.1.54	AROA2, aroA	12
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03976	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase	3.1.1.-	ybaK, ebsC	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03977	GTPase		engA, der	6
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03979	GTPase	3.6.5.-	obgE, cgtA, MTG2	15
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K04020	Phosphotransacetylase		eutD	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K04042	Bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase	2.7.7.23 2.3.1.157	glmU	3
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K04042	Bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase	2.7.7.23 2.3.1.157	glmU	3
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K04043	Molecular chaperone DnaK		dnaK, HSPA9	18
Organismal Systems	Aging	Longevity regulating pathway - worm [PATH:ko04212]	K04043	Molecular chaperone DnaK		dnaK, HSPA9	18
Human Diseases	Infectious disease: bacterial	Tuberculosis [PATH:ko05152]	K04043	Molecular chaperone DnaK		dnaK, HSPA9	18
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K04043	Molecular chaperone DnaK		dnaK, HSPA9	18
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K04043	Molecular chaperone DnaK		dnaK, HSPA9	18
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K04043	Molecular chaperone DnaK		dnaK, HSPA9	18
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K04043	Molecular chaperone DnaK		dnaK, HSPA9	18
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K04066	Primosomal protein N' (replication factor Y) (superfamily II helicase)	3.6.4.-	priA	7
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K04066	Primosomal protein N' (replication factor Y) (superfamily II helicase)	3.6.4.-	priA	7
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	19
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	19
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	19
Metabolism	Lipid metabolism	Fatty acid degradation [PATH:ko00071]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	19
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:ko00350]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	19
Metabolism	Xenobiotics biodegradation and metabolism	Chloroalkane and chloroalkene degradation [PATH:ko00625]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	19
Metabolism	Xenobiotics biodegradation and metabolism	Naphthalene degradation [PATH:ko00626]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	19
Human Diseases	Infectious disease: parasitic	Amoebiasis [PATH:ko05146]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	19
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K04074	Cell division initiation protein		divIVA	3
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K04075	TRNA(Ile)-lysidine synthase	6.3.4.19	tilS, mesJ	1
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K04077	Chaperonin GroEL		groEL, HSPD1	19
Organismal Systems	Aging	Longevity regulating pathway - worm [PATH:ko04212]	K04077	Chaperonin GroEL		groEL, HSPD1	19
Human Diseases	Infectious disease: bacterial	Legionellosis [PATH:ko05134]	K04077	Chaperonin GroEL		groEL, HSPD1	19
Human Diseases	Infectious disease: bacterial	Tuberculosis [PATH:ko05152]	K04077	Chaperonin GroEL		groEL, HSPD1	19
Human Diseases	Cardiovascular disease	Lipid and atherosclerosis [PATH:ko05417]	K04077	Chaperonin GroEL		groEL, HSPD1	19
